Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,check_CE
CaEParam,balance,DBCE,DBCE,0,0,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.0002946637396235019,False,0.00028394299442879856
CaEParam,balance,DBCE,DBCE,0,1,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00028394299442879856,False,0.00013915725867263973
CaEParam,balance,DBCE,DBCE,0,2,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013915725867263973,False,0.00013718321861233562
CaEParam,balance,DBCE,DBCE,0,3,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013718321861233562,False,0.0001371638209093362
CaEParam,balance,DBCE,DBCE,0,4,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.0001371638209093362,False,0.00013937652693130076
CaEParam,balance,DBCE,DBCE,0,5,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013937652693130076,False,0.00014171992370393127
CaEParam,balance,DBCE,DBCE,0,6,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00014171992370393127,False,0.00014064970309846103
CaEParam,balance,DBCE,DBCE,0,7,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00014064970309846103,False,0.00014120782725512981
CaEParam,balance,DBCE,DBCE,0,8,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00014120782725512981,False,0.00014001621457282454
CaEParam,balance,DBCE,DBCE,0,9,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00014001621457282454,False,0.00014032714534550905
CaEParam,balance,DBCE,DBCE,0,10,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00014032714534550905,False,0.00013953338202554733
CaEParam,balance,DBCE,DBCE,0,11,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013953338202554733,False,0.00013895500160288066
CaEParam,balance,DBCE,DBCE,0,12,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013895500160288066,False,0.00013603235129266977
CaEParam,balance,DBCE,DBCE,0,13,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013603235129266977,False,0.00013567980204243213
CaEParam,balance,DBCE,DBCE,0,14,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013567980204243213,False,0.00013584336556959897
CaEParam,balance,DBCE,DBCE,0,15,0.0007999999797903001,0.011819999701401684,0.2500250041484833,0.00013584336556959897,False,0.0001347494835499674
